# X-ray diffraction data of amorphous ice, measured at APS beamline 6 ID-D by  Mariedahl et al. (J. Phys. Chem. B 2018, DOI: 10.1021/acs.jpcb.8b04823)# Oxygen-Oxygen Structure factor S_OO(Q) data shown in Figure 2 of corresponding paper# S_OO(Q) and standard error obtained by averaging individual runs on different sample positions within the same batch# VHDA (sample #4)
# Q[Å^-1] S_OO(Q) Error
8.180000000000006821e+00 9.150910119582297275e-01 1.237911606363433165e-03
8.190000000000006608e+00 9.137060384328622442e-01 1.276914491400031213e-03
8.200000000000004619e+00 9.121764860326074809e-01 1.265119491844958954e-03
8.210000000000006182e+00 9.105007520063690407e-01 1.226725907044162343e-03
8.220000000000005969e+00 9.087310856054513497e-01 1.164850012996441206e-03
8.230000000000005755e+00 9.069431779751722100e-01 1.077958244207362403e-03
8.240000000000007319e+00 9.051785803853373835e-01 9.882358534477411489e-04
8.250000000000007105e+00 9.034226352804277660e-01 9.432264582310751801e-04
8.260000000000006892e+00 9.016626034454860994e-01 9.685350290699802243e-04
8.270000000000008455e+00 8.999645855592147692e-01 1.063987559534093717e-03
8.280000000000006466e+00 8.984299435793250410e-01 1.207579164590605542e-03
8.290000000000006253e+00 8.971354907526110090e-01 1.363379435132560909e-03
8.300000000000006040e+00 8.961078381776417245e-01 1.494007651433136271e-03
8.310000000000007603e+00 8.953619805519164032e-01 1.572549266412488550e-03
8.320000000000007390e+00 8.948281319369640885e-01 1.608494062599665278e-03
8.330000000000007176e+00 8.943940338167620796e-01 1.628443864294142583e-03
8.340000000000005187e+00 8.939919985525582868e-01 1.648457675106721268e-03
8.350000000000006750e+00 8.936838990721864828e-01 1.663297118779784832e-03
8.360000000000006537e+00 8.935265252018886883e-01 1.664634125974340456e-03
8.370000000000006324e+00 8.935050713620873442e-01 1.653080333462657791e-03
8.380000000000007887e+00 8.935541168933419653e-01 1.632744585862836969e-03
8.390000000000007674e+00 8.936522878730346342e-01 1.606295615722842275e-03
8.400000000000007461e+00 8.938718516669603709e-01 1.576308574138229586e-03
8.410000000000009024e+00 8.942955097252713870e-01 1.543803543586100670e-03
8.420000000000007034e+00 8.949589451502928394e-01 1.513044152668963256e-03
8.430000000000006821e+00 8.958817639077825135e-01 1.492056047256059810e-03
8.440000000000006608e+00 8.970385188267095966e-01 1.492785730497915792e-03
8.450000000000004619e+00 8.983293468706469165e-01 1.528221343096154749e-03
8.460000000000006182e+00 8.996468066520226792e-01 1.601725631143084000e-03
8.470000000000007745e+00 9.009412741963616078e-01 1.707577435412298283e-03
8.480000000000005755e+00 9.022271120361781138e-01 1.823396552138791850e-03
8.490000000000007319e+00 9.034987136379150074e-01 1.920189064234688629e-03
8.500000000000007105e+00 9.047609013100035291e-01 1.986007468941535046e-03
8.510000000000006892e+00 9.060153851476542286e-01 2.016842691073204765e-03
8.520000000000008455e+00 9.072780917235081510e-01 2.017742128445999816e-03
8.530000000000006466e+00 9.085605921079265013e-01 2.000914010241269976e-03
8.540000000000006253e+00 9.098636508370004927e-01 1.976023119105916898e-03
8.550000000000009592e+00 9.111399233412917908e-01 1.939580076684819512e-03
8.560000000000007603e+00 9.123526520083259372e-01 1.881129189365145574e-03
8.570000000000007390e+00 9.134818534428266190e-01 1.799188160412775904e-03
8.580000000000007176e+00 9.145414237804030400e-01 1.708422200337827946e-03
8.590000000000005187e+00 9.155573109919260544e-01 1.629023006284418575e-03
8.600000000000006750e+00 9.165509657499062435e-01 1.571013735332857332e-03
8.610000000000006537e+00 9.175507649017125011e-01 1.528301652390944574e-03
8.620000000000006324e+00 9.186139751565325362e-01 1.499667387634366980e-03
8.630000000000007887e+00 9.198024846723349413e-01 1.504770024605910951e-03
8.640000000000007674e+00 9.211717322180626999e-01 1.560319619816174196e-03
8.650000000000007461e+00 9.227407088348625885e-01 1.635220415841692190e-03
8.660000000000009024e+00 9.245006676519909039e-01 1.674727563727967288e-03
8.670000000000007034e+00 9.264251373726852812e-01 1.665405396817185675e-03
8.680000000000006821e+00 9.284366523994415088e-01 1.647944438251000955e-03
8.690000000000006608e+00 9.304883974126126889e-01 1.655634393709435942e-03
8.700000000000008171e+00 9.326229424144246716e-01 1.671935718752301644e-03
8.710000000000007958e+00 9.349065713521100829e-01 1.665807600667642196e-03
8.720000000000007745e+00 9.373208291021030147e-01 1.635449871418246347e-03
8.730000000000005755e+00 9.397054148887892255e-01 1.615382494177366622e-03
8.740000000000007319e+00 9.419439902213113669e-01 1.633801029625190368e-03
8.750000000000007105e+00 9.441105120904396131e-01 1.672103223174552927e-03
8.760000000000006892e+00 9.463625270598912120e-01 1.693459177536303173e-03
8.770000000000008455e+00 9.487258141769585595e-01 1.688115568128847584e-03
8.780000000000008242e+00 9.510773709431001866e-01 1.684696769131372373e-03
8.790000000000008029e+00 9.533097968096568842e-01 1.706803286634923705e-03
8.800000000000009592e+00 9.555913553927517512e-01 1.743469509841520659e-03
8.810000000000007603e+00 9.581772997351188925e-01 1.771397696795257637e-03
8.820000000000007390e+00 9.611035596960237903e-01 1.781067211029936257e-03
8.830000000000007176e+00 9.640588592679968372e-01 1.782071328750235240e-03
8.840000000000005187e+00 9.667347918684444652e-01 1.783631394390400695e-03
8.850000000000006750e+00 9.691793694313517449e-01 1.793158381345234245e-03
8.860000000000008313e+00 9.715694927204148179e-01 1.815655897000303248e-03
8.870000000000006324e+00 9.740151542895235659e-01 1.845393195098725446e-03
8.880000000000007887e+00 9.764690149840590250e-01 1.861804430486344378e-03
8.890000000000007674e+00 9.788915198910138615e-01 1.842808297963568348e-03
8.900000000000007461e+00 9.813254452682335094e-01 1.791009879423922447e-03
8.910000000000009024e+00 9.838450085027571346e-01 1.721021809198879440e-03
8.920000000000007034e+00 9.864972460728503867e-01 1.648184738636558622e-03
8.930000000000008598e+00 9.892620593272236640e-01 1.596008189246371717e-03
8.940000000000010161e+00 9.921101444055592244e-01 1.591604146346393056e-03
8.950000000000008171e+00 9.951471295399146877e-01 1.636027339073905856e-03
8.960000000000007958e+00 9.985496389339303391e-01 1.714497371153863659e-03
8.970000000000007745e+00 1.002302774794470608e+00 1.818145891510041965e-03
8.980000000000005755e+00 1.006036235258657596e+00 1.938423878511158450e-03
8.990000000000007319e+00 1.009360246950253392e+00 2.050733960791414207e-03
9.000000000000007105e+00 1.012279959165277132e+00 2.144635200586958272e-03
9.010000000000006892e+00 1.015030350359452660e+00 2.222194088706991224e-03
9.020000000000008455e+00 1.017738747842852787e+00 2.281623595361885210e-03
9.030000000000008242e+00 1.020249352336596749e+00 2.315645698625432968e-03
9.040000000000008029e+00 1.022394394660244288e+00 2.319955100412597788e-03
9.050000000000009592e+00 1.024216566952993901e+00 2.302485173008110390e-03
9.060000000000007603e+00 1.025930436535114731e+00 2.280691784687333395e-03
9.070000000000007390e+00 1.027667671147265871e+00 2.264485857780738909e-03
9.080000000000007176e+00 1.029359878481912460e+00 2.236684626037577315e-03
9.090000000000008740e+00 1.030912344593717833e+00 2.176849579752792013e-03
9.100000000000008527e+00 1.032326776736033791e+00 2.097813363572334153e-03
9.110000000000008313e+00 1.033684467755199732e+00 2.027605808866675928e-03
9.120000000000006324e+00 1.035050488140355940e+00 1.968696755007294345e-03
9.130000000000007887e+00 1.036430741049401361e+00 1.890271657475346310e-03
9.140000000000007674e+00 1.037823106661542649e+00 1.770501158642255211e-03
9.150000000000007461e+00 1.039228108157103536e+00 1.647720094713741928e-03
9.160000000000009024e+00 1.040650983762506865e+00 1.585243448043302831e-03
9.170000000000007034e+00 1.042091168949252689e+00 1.596535798163240850e-03
9.180000000000008598e+00 1.043594487960803008e+00 1.636955159470923063e-03
9.190000000000010161e+00 1.045205794703668367e+00 1.663747154745745874e-03
9.200000000000008171e+00 1.046926886588201100e+00 1.661379025824361684e-03
9.210000000000007958e+00 1.048716906543665006e+00 1.635618632007696535e-03
9.220000000000007745e+00 1.050524501968924218e+00 1.597176298963742282e-03
9.230000000000005755e+00 1.052254117316790971e+00 1.556051345526597704e-03
9.240000000000007319e+00 1.053800766743099082e+00 1.515893132932395054e-03
9.250000000000008882e+00 1.055189215623315357e+00 1.473605518128851466e-03
9.260000000000006892e+00 1.056577883899436854e+00 1.420941142420204320e-03
9.270000000000008455e+00 1.058098412475473760e+00 1.353958254279220667e-03
9.280000000000008242e+00 1.059713102820045272e+00 1.297339507012128463e-03
9.290000000000008029e+00 1.061337664640036316e+00 1.280877523139787493e-03
9.300000000000009592e+00 1.062837187931011007e+00 1.306971820601793418e-03
9.310000000000007603e+00 1.064029416015290996e+00 1.349918214384851533e-03
9.320000000000007390e+00 1.064793848016029942e+00 1.393005814321686799e-03
9.330000000000007176e+00 1.065313520741667519e+00 1.457007348393585429e-03
9.340000000000008740e+00 1.065854369571710869e+00 1.563657984233711657e-03
9.350000000000008527e+00 1.066484703687048397e+00 1.706123611161621022e-03
9.360000000000008313e+00 1.067033651295124841e+00 1.850476247160317807e-03
9.370000000000006324e+00 1.067352837362533613e+00 1.966294505252880707e-03
9.380000000000007887e+00 1.067554590144250248e+00 2.055510433123292850e-03
9.390000000000007674e+00 1.067815663621174416e+00 2.130129972953203818e-03
9.400000000000007461e+00 1.068198827607282908e+00 2.195017970620142481e-03
9.410000000000009024e+00 1.068612102082864501e+00 2.246041675910118076e-03
9.420000000000008811e+00 1.068964539117336354e+00 2.279268719100334493e-03
9.430000000000008598e+00 1.069283300042142004e+00 2.300791707016969223e-03
9.440000000000010161e+00 1.069631538643556423e+00 2.317814820931040666e-03
9.450000000000008171e+00 1.070014218494159008e+00 2.335093727916681249e-03
9.460000000000007958e+00 1.070313979030313334e+00 2.358097339814270010e-03
9.470000000000007745e+00 1.070432271977677541e+00 2.391391570468756524e-03
9.480000000000005755e+00 1.070430082379056902e+00 2.429687140241113246e-03
9.490000000000007319e+00 1.070438851641035249e+00 2.462105154039726310e-03
9.500000000000008882e+00 1.070543329484654249e+00 2.486902826520584215e-03
9.510000000000006892e+00 1.070712083070103127e+00 2.519988158059690685e-03
9.520000000000008455e+00 1.070897572958285471e+00 2.573658226587931513e-03
9.530000000000008242e+00 1.070970301746119624e+00 2.640543866555581168e-03
9.540000000000008029e+00 1.070763718955574317e+00 2.703006750394327390e-03
9.550000000000009592e+00 1.070253760782196695e+00 2.747592945285290671e-03
9.560000000000007603e+00 1.069648635316081675e+00 2.766086165339256674e-03
9.570000000000009166e+00 1.069160969086689006e+00 2.752017054286573765e-03
9.580000000000010729e+00 1.068798282308740077e+00 2.712454173786234962e-03
9.590000000000008740e+00 1.068434447083735250e+00 2.658791994699622342e-03
9.600000000000008527e+00 1.067990239825805654e+00 2.600374749456717521e-03
9.610000000000008313e+00 1.067510045096777827e+00 2.551532068882283576e-03
9.620000000000006324e+00 1.067038294887011851e+00 2.525331026504725081e-03
9.630000000000007887e+00 1.066545722775587235e+00 2.522807683995462874e-03
9.640000000000007674e+00 1.065963944637182692e+00 2.535444753107960521e-03
9.650000000000007461e+00 1.065257598509437464e+00 2.552712139018708821e-03
9.660000000000009024e+00 1.064505402789777122e+00 2.564202299554911926e-03
9.670000000000008811e+00 1.063813455578057177e+00 2.559537535562227996e-03
9.680000000000008598e+00 1.063134060818784032e+00 2.539851696280071448e-03
9.690000000000010161e+00 1.062352729093996473e+00 2.513003042883741028e-03
9.700000000000008171e+00 1.061412301457959728e+00 2.482066265429854098e-03
9.710000000000007958e+00 1.060470897417582270e+00 2.440159653770394062e-03
9.720000000000007745e+00 1.059724270121148892e+00 2.377265975309465935e-03
9.730000000000009308e+00 1.059124116100496948e+00 2.302495164622390695e-03
9.740000000000009095e+00 1.058473489602394180e+00 2.240462487024165710e-03
9.750000000000008882e+00 1.057637823684982381e+00 2.205183049153909124e-03
9.760000000000006892e+00 1.056753851228207752e+00 2.186323837148835495e-03
9.770000000000008455e+00 1.055974130904689945e+00 2.168500689546291448e-03
9.780000000000008242e+00 1.055273018232747217e+00 2.148653820424324765e-03
9.790000000000008029e+00 1.054450354585521721e+00 2.133316058856645370e-03
9.800000000000009592e+00 1.053374047073496467e+00 2.127573497288812784e-03
9.810000000000007603e+00 1.052079107373391942e+00 2.131016331829668677e-03
9.820000000000009166e+00 1.050651267577066283e+00 2.136575513574177475e-03
9.830000000000010729e+00 1.049116728092296391e+00 2.150653660616584639e-03
9.840000000000008740e+00 1.047479570693927942e+00 2.190496174839354042e-03
9.850000000000008527e+00 1.045742700935536895e+00 2.261803616049805517e-03
9.860000000000008313e+00 1.043983209698588599e+00 2.344965633992786725e-03
9.870000000000006324e+00 1.042292949885179620e+00 2.412514080013439602e-03
9.880000000000007887e+00 1.040671842192703700e+00 2.456592691111850104e-03
9.890000000000009450e+00 1.039057399231474665e+00 2.489142568379142106e-03
9.900000000000007461e+00 1.037369330993479499e+00 2.517962099773816704e-03
9.910000000000009024e+00 1.035576901623415536e+00 2.542209358774557074e-03
9.920000000000008811e+00 1.033655379941922803e+00 2.557657289579417376e-03
9.930000000000008598e+00 1.031627377166020265e+00 2.567288239663808799e-03
9.940000000000010161e+00 1.029580284846192351e+00 2.576972602292028607e-03
9.950000000000008171e+00 1.027578003134169249e+00 2.586177391457540695e-03
9.960000000000007958e+00 1.025583924969670990e+00 2.600608478629510938e-03
9.970000000000007745e+00 1.023545851444052968e+00 2.627656109262859960e-03
9.980000000000009308e+00 1.021443943086516537e+00 2.668669627188963774e-03
9.990000000000009095e+00 1.019278006341982179e+00 2.715329081766372585e-03
1.000000000000000888e+01 1.017067116097775559e+00 2.755970365857572050e-03
1.001000000000000689e+01 1.014878126719673812e+00 2.787135521222258109e-03
1.002000000000000846e+01 1.012774985994902233e+00 2.805837805169757084e-03
1.003000000000000824e+01 1.010824480097214817e+00 2.811416401503111315e-03
1.004000000000000803e+01 1.009065262878027447e+00 2.809456158747799300e-03
1.005000000000000959e+01 1.007513112182277792e+00 2.806127451798018108e-03
1.006000000000000938e+01 1.005987210121076947e+00 2.811333406320381482e-03
1.007000000000000917e+01 1.004250117933705111e+00 2.833739512986793718e-03
1.008000000000001073e+01 1.002231962896554585e+00 2.870034543510157059e-03
1.009000000000000874e+01 1.000127577242049925e+00 2.901756371984014898e-03
1.010000000000000853e+01 9.981259016269817819e-01 2.908962238374016018e-03
1.011000000000000831e+01 9.961800791387196430e-01 2.888238388981783852e-03
1.012000000000000632e+01 9.941580480361361660e-01 2.841463266799002397e-03
1.013000000000000789e+01 9.920242170986883767e-01 2.774037734281845427e-03
1.014000000000000945e+01 9.899253198268951337e-01 2.700260131168978357e-03
1.015000000000000746e+01 9.880121133819191881e-01 2.632308694271610992e-03
1.016000000000000902e+01 9.863274666601665741e-01 2.573154847361504554e-03
1.017000000000000881e+01 9.848654406121796212e-01 2.522914390748996760e-03
1.018000000000000860e+01 9.836025721245285069e-01 2.479481497075435026e-03
1.019000000000001016e+01 9.825288869820353321e-01 2.439443818371197538e-03
1.020000000000000817e+01 9.816196108173927959e-01 2.405707555073518817e-03
1.021000000000000973e+01 9.807823278849387982e-01 2.393477759891103358e-03
1.022000000000001130e+01 9.798986875136410646e-01 2.407599337053651766e-03
1.023000000000000931e+01 9.788970152162190796e-01 2.443175235459867870e-03
1.024000000000000909e+01 9.777965407295852174e-01 2.500550978811476571e-03
1.025000000000000888e+01 9.766258353296414230e-01 2.574324441601084056e-03
1.026000000000000689e+01 9.753694621097772632e-01 2.651403664039631101e-03
1.027000000000000846e+01 9.739920755852176093e-01 2.715671355646867655e-03
1.028000000000000824e+01 9.724963048067123417e-01 2.763363283026691510e-03
1.029000000000000803e+01 9.709820965614730515e-01 2.811602480413077660e-03
1.030000000000000959e+01 9.695516572895319651e-01 2.870746041312820327e-03
1.031000000000000938e+01 9.682039815252642123e-01 2.940685090540075177e-03
1.032000000000000917e+01 9.668691793345443042e-01 3.022116337411050960e-03
1.033000000000001073e+01 9.655091649986107250e-01 3.114354745890989765e-03
1.034000000000000874e+01 9.641713228338121278e-01 3.205164174212096068e-03
1.035000000000000853e+01 9.629181377438877920e-01 3.277279683457810875e-03
1.036000000000000831e+01 9.617095697646992347e-01 3.317956302721363979e-03
1.037000000000000988e+01 9.604360641039350055e-01 3.318615038893797057e-03
1.038000000000000966e+01 9.589983585305188463e-01 3.272329165950694629e-03
1.039000000000000945e+01 9.573519267331813687e-01 3.177006701245772401e-03
1.040000000000000746e+01 9.554698999658484126e-01 3.029830017161564554e-03
1.041000000000000902e+01 9.534916343096411229e-01 2.853375885493232567e-03
1.042000000000000881e+01 9.516614397945255543e-01 2.689515721835308067e-03
1.043000000000000860e+01 9.501437012548821226e-01 2.567643663546629196e-03
1.044000000000001016e+01 9.488360674242704018e-01 2.479853158801988665e-03
1.045000000000000817e+01 9.475922809526442503e-01 2.401745605302748731e-03
1.046000000000000973e+01 9.463879836337736329e-01 2.328531771503022929e-03
1.047000000000001130e+01 9.452889966225226370e-01 2.276937233679073632e-03
1.048000000000000931e+01 9.443477484474898098e-01 2.253240485809475651e-03
1.049000000000000909e+01 9.434922528616525028e-01 2.233601622179322375e-03
1.050000000000000888e+01 9.426395907375463290e-01 2.180833623959042063e-03
1.051000000000000689e+01 9.417621264636005796e-01 2.089635728630456595e-03
1.052000000000000846e+01 9.408853695747926293e-01 1.989919123283188495e-03
1.053000000000001002e+01 9.400452082935620846e-01 1.906718581059378302e-03
1.054000000000000803e+01 9.392597531525586074e-01 1.858447527942699157e-03
1.055000000000000959e+01 9.385471721655140875e-01 1.856173280889100198e-03
1.056000000000000938e+01 9.378442222228728919e-01 1.891846060448224747e-03
1.057000000000000917e+01 9.370136801207097355e-01 1.943126568739135312e-03
1.058000000000001073e+01 9.359610030149814186e-01 1.991353220030372354e-03
1.059000000000000874e+01 9.348644092120969029e-01 2.033793515881487154e-03
1.060000000000000853e+01 9.339933974351328771e-01 2.069675225910807409e-03
1.061000000000000831e+01 9.334687030468885593e-01 2.090655726463973036e-03
1.062000000000000988e+01 9.332486376983974985e-01 2.082093785342506876e-03
1.063000000000000966e+01 9.332817906264655461e-01 2.034665413574757945e-03
1.064000000000000945e+01 9.335505549098189748e-01 1.968616451782529211e-03
1.065000000000000746e+01 9.340269014990411067e-01 1.910193053000985462e-03
1.066000000000000902e+01 9.346369017953111147e-01 1.864306880626792227e-03
1.067000000000000881e+01 9.351917234364512943e-01 1.809391328115235106e-03
1.068000000000000860e+01 9.355293411911456136e-01 1.728051910946876504e-03
1.069000000000001016e+01 9.357023515679050440e-01 1.642104432230280129e-03
1.070000000000000995e+01 9.358223337421256449e-01 1.584942895612881592e-03
1.071000000000000973e+01 9.359638932887559548e-01 1.563558026111591887e-03
1.072000000000001130e+01 9.361573024684108901e-01 1.551739784583306856e-03
1.073000000000000753e+01 9.364140398401775700e-01 1.523656936115080386e-03
1.074000000000000909e+01 9.367794419708902476e-01 1.488170986189421173e-03
1.075000000000001066e+01 9.372808838377064689e-01 1.465293987306561484e-03
1.076000000000000689e+01 9.379285832864465711e-01 1.467386352722307953e-03
1.077000000000000846e+01 9.386337633685322146e-01 1.499999447874892679e-03
1.078000000000001180e+01 9.393320197368891789e-01 1.565035380614634422e-03
1.079000000000000803e+01 9.400194346857750904e-01 1.642926866675869374e-03
1.080000000000000959e+01 9.407435034589138878e-01 1.699775856737190680e-03
1.081000000000000938e+01 9.414920336572281112e-01 1.715550807631299442e-03
1.082000000000000917e+01 9.422056231872354415e-01 1.700325856265681550e-03
1.083000000000001073e+01 9.428090633296216660e-01 1.663861369261357805e-03
1.084000000000000696e+01 9.433639936566715622e-01 1.619186097649408197e-03
1.085000000000001030e+01 9.439709418646392569e-01 1.583618217278873891e-03
1.086000000000001187e+01 9.447292139473102424e-01 1.568262697304203916e-03
1.087000000000000810e+01 9.456628247174881929e-01 1.564942516226024540e-03
1.088000000000000966e+01 9.468066216015169623e-01 1.560754262864230300e-03
1.089000000000001123e+01 9.480957642638426774e-01 1.550712718596732563e-03
1.090000000000000746e+01 9.494395789164329358e-01 1.538482028446175841e-03
1.091000000000000902e+01 9.507862756481095801e-01 1.530847052734136396e-03
1.092000000000000881e+01 9.521586079304297234e-01 1.524889108750734521e-03
1.093000000000000860e+01 9.536022381743500809e-01 1.505466872552229697e-03
1.094000000000001016e+01 9.550977743697480760e-01 1.469142644963824856e-03
1.095000000000000995e+01 9.565746899062220754e-01 1.423413408620241918e-03
1.096000000000000973e+01 9.579922864435490570e-01 1.374122006634199674e-03
1.097000000000001130e+01 9.593645780599953099e-01 1.324634018183377428e-03
1.098000000000000753e+01 9.606980130526676653e-01 1.275142818209838583e-03
1.099000000000000909e+01 9.620290265292698040e-01 1.229175934902684017e-03
1.100000000000001066e+01 9.634011081468626392e-01 1.189087053045850828e-03
1.101000000000000867e+01 9.648455331003938928e-01 1.151613357148870490e-03
1.102000000000001023e+01 9.663936408820350543e-01 1.115764618618176208e-03
1.103000000000001180e+01 9.680722575879345815e-01 1.080540568527385602e-03
1.104000000000000803e+01 9.697840089119027507e-01 1.049167219096804439e-03
1.105000000000000959e+01 9.713545507701343285e-01 1.023600336921907635e-03
1.106000000000000938e+01 9.727023941176550226e-01 9.954309779853873913e-04
1.107000000000000917e+01 9.740668192073707043e-01 9.478439850977635325e-04
1.108000000000001073e+01 9.757159902873687729e-01 8.617155257586816934e-04
1.109000000000000696e+01 9.776152883740459876e-01 7.476891775020805828e-04
1.110000000000001030e+01 9.794412270357858441e-01 6.387112965992758785e-04
1.111000000000001187e+01 9.809655854906078609e-01 5.620318843347018754e-04
1.112000000000000810e+01 9.823163059029265121e-01 5.446061410328460967e-04
1.113000000000000966e+01 9.836917376872451602e-01 5.882654398400090660e-04
1.114000000000001123e+01 9.851564367881712192e-01 6.652716211611079495e-04
1.115000000000000746e+01 9.866361782281793946e-01 7.416479508585881652e-04
1.116000000000000902e+01 9.880726748747616917e-01 7.941298579009790698e-04
1.117000000000001236e+01 9.894929304598404363e-01 8.320015335161913680e-04
1.118000000000000860e+01 9.909398720694712059e-01 8.578649006685612824e-04
1.119000000000001016e+01 9.923970212501659338e-01 8.594863489692974867e-04
1.120000000000000995e+01 9.937854167431076080e-01 8.231637644916917594e-04
1.121000000000000973e+01 9.950480512858530524e-01 7.473216289281238911e-04
1.122000000000001130e+01 9.962968610184300688e-01 6.813676404867451261e-04
1.123000000000000753e+01 9.976884186442706026e-01 6.753978477114982179e-04
1.124000000000000909e+01 9.992390081645053934e-01 7.181391615700932589e-04
1.125000000000001066e+01 1.000809534359370367e+00 7.526537989514687230e-04
1.126000000000000867e+01 1.002279735381999437e+00 7.361650487268689988e-04
1.127000000000001023e+01 1.003691994182757563e+00 6.832874943126927532e-04
1.128000000000001180e+01 1.005137145782483366e+00 6.289675895036351671e-04
1.129000000000000803e+01 1.006647218979753289e+00 5.999967957685234431e-04
1.130000000000000959e+01 1.008181309405099979e+00 5.928416650040894314e-04
1.131000000000000938e+01 1.009690110955129949e+00 5.871284924210206464e-04
1.132000000000000917e+01 1.011133232409474392e+00 5.801727246353120425e-04
1.133000000000001073e+01 1.012472819409949265e+00 5.726320938941039740e-04
1.134000000000001052e+01 1.013751276648079624e+00 5.695938436291101119e-04
1.135000000000001030e+01 1.015126790979236970e+00 5.838775362775039651e-04
1.136000000000001187e+01 1.016724158465472705e+00 6.112323372536100944e-04
1.137000000000000810e+01 1.018376885604135085e+00 6.459436314776944134e-04
1.138000000000000966e+01 1.019800342476673061e+00 6.853646582053126747e-04
1.139000000000001123e+01 1.020899940424117469e+00 7.266597409819899010e-04
1.140000000000000746e+01 1.021893198729602048e+00 7.703246414468810366e-04
1.141000000000000902e+01 1.022988967155251894e+00 8.174463887105901843e-04
1.142000000000001236e+01 1.024166817465020474e+00 8.614462363170928257e-04
1.143000000000000860e+01 1.025279666739453921e+00 8.879230815144671489e-04
1.144000000000001016e+01 1.026259725264379474e+00 8.963150921307785511e-04
1.145000000000000995e+01 1.027163610519475689e+00 9.128034742506390938e-04
1.146000000000000973e+01 1.028057768041559239e+00 9.578137646249693105e-04
1.147000000000001130e+01 1.029003912551620603e+00 1.025586152171902238e-03
1.148000000000000753e+01 1.030047333265605047e+00 1.094694279174797868e-03
1.149000000000001087e+01 1.031202237892816065e+00 1.146599187485597025e-03
1.150000000000001243e+01 1.032363148928759244e+00 1.171690276452775790e-03
1.151000000000000867e+01 1.033420275493826423e+00 1.163066621841638438e-03
1.152000000000001023e+01 1.034304338979798787e+00 1.125763823986132041e-03
1.153000000000001180e+01 1.034959868540200834e+00 1.061374097377426129e-03
1.154000000000000803e+01 1.035400232471781035e+00 9.726697983434990638e-04
1.155000000000000959e+01 1.035723171984353153e+00 8.895056555005791251e-04
1.156000000000000938e+01 1.036045600408812994e+00 8.448888254324335781e-04
1.157000000000000917e+01 1.036394149110015483e+00 8.339006597629047314e-04
1.158000000000001073e+01 1.036762745283617226e+00 8.235287876943545330e-04
1.159000000000001052e+01 1.037118625120375448e+00 7.927221512124479896e-04
1.160000000000001030e+01 1.037440912280837013e+00 7.604642401520797295e-04
1.161000000000001187e+01 1.037700083133233697e+00 7.467930514932910125e-04
1.162000000000000810e+01 1.037950562473704208e+00 7.546690006666462299e-04
1.163000000000000966e+01 1.038268063725026780e+00 7.660747917166229768e-04
1.164000000000001123e+01 1.038662484940832353e+00 7.605383978310968976e-04
1.165000000000000924e+01 1.038962804052057320e+00 7.504794643974473317e-04
1.166000000000001080e+01 1.038970875468270494e+00 7.526770675849335165e-04
1.167000000000001236e+01 1.038720370726064157e+00 7.640296214563372908e-04
1.168000000000000860e+01 1.038441052439603718e+00 7.605133174782440940e-04
1.169000000000001016e+01 1.038273951808574402e+00 7.270478184035815373e-04
1.170000000000000995e+01 1.038168365877016219e+00 6.956408118632792688e-04
1.171000000000000973e+01 1.038024696339907793e+00 7.008241380530434543e-04
1.172000000000001130e+01 1.037844917149825186e+00 7.420951054090311290e-04
1.173000000000000753e+01 1.037729007077479393e+00 7.754329129618154660e-04
1.174000000000001087e+01 1.037736479835995151e+00 7.636404035535220881e-04
1.175000000000001243e+01 1.037859643493003192e+00 7.378313532747979688e-04
1.176000000000000867e+01 1.038047099327789935e+00 7.271585489340508766e-04
1.177000000000001023e+01 1.038258706136175213e+00 7.418881378950815389e-04
1.178000000000001180e+01 1.038422286103669823e+00 7.704109961169818867e-04
1.179000000000000803e+01 1.038457275540654701e+00 7.902867961423330105e-04
1.180000000000000959e+01 1.038303975394178957e+00 8.042265724765002401e-04
1.181000000000001293e+01 1.037884379616462516e+00 8.060524468281350663e-04
1.182000000000000917e+01 1.037270020116851432e+00 8.015494414311930644e-04
1.183000000000001073e+01 1.036640108845327646e+00 8.094928634183300858e-04
1.184000000000001052e+01 1.036149338418037802e+00 8.243478691883129178e-04
1.185000000000001030e+01 1.035733642678798638e+00 8.421851438748908028e-04
1.186000000000001187e+01 1.035256869739497487e+00 8.675446313119882956e-04
1.187000000000000810e+01 1.034672877831829929e+00 8.973019958013455505e-04
1.188000000000000966e+01 1.033994479060556415e+00 9.160429554253222409e-04
1.189000000000001123e+01 1.033262506639328837e+00 9.099796593679388259e-04
1.190000000000000924e+01 1.032546004163797049e+00 8.920948713644254527e-04
1.191000000000001080e+01 1.031942839156042124e+00 8.792979634197795220e-04
1.192000000000001236e+01 1.031488839442346261e+00 8.787375024850928003e-04
1.193000000000000860e+01 1.031112743720732361e+00 8.899292469351775163e-04
1.194000000000001016e+01 1.030766410675010514e+00 9.156149976347857959e-04
1.195000000000000995e+01 1.030409026972696651e+00 9.670942531642026489e-04
1.196000000000000973e+01 1.030033437478198088e+00 1.041745300406840199e-03
1.197000000000001130e+01 1.029613264745793844e+00 1.128262052359623032e-03
1.198000000000001108e+01 1.029081654463852580e+00 1.207214668947561480e-03
1.199000000000001087e+01 1.028392538067655515e+00 1.250613106186534854e-03
1.200000000000001243e+01 1.027531613085275852e+00 1.260509860170032142e-03
