# X-ray diffraction data of amorphous ice, measured at APS beamline 6 ID-D by  Mariedahl et al. (J. Phys. Chem. B 2018, DOI: 10.1021/acs.jpcb.8b04823)# Oxygen-Oxygen Structure factor S_OO(Q) data shown in Figure 2 of corresponding paper# S_OO(Q) and standard error obtained by averaging individual runs on different sample positions within the same batch# eHDA (sample #2)
# Q[Å^-1] S_OO(Q) Error
8.190000000000006608e+00 8.967867150527643050e-01 2.615677359937061339e-03
8.200000000000004619e+00 8.948436533374252155e-01 2.760326042156324884e-03
8.210000000000006182e+00 8.930217277456948821e-01 2.923700934503738278e-03
8.220000000000005969e+00 8.912678882178464157e-01 3.047021703755657500e-03
8.230000000000005755e+00 8.894809371237081264e-01 3.054760109081477906e-03
8.240000000000007319e+00 8.876254089069891551e-01 2.945948995524748457e-03
8.250000000000007105e+00 8.857878426492047375e-01 2.840396920849138068e-03
8.260000000000006892e+00 8.840606092245785197e-01 2.843201418394902986e-03
8.270000000000008455e+00 8.825018810149724002e-01 2.929646247521577179e-03
8.280000000000006466e+00 8.811493722567035336e-01 3.012665534941410053e-03
8.290000000000006253e+00 8.800161610576946458e-01 3.039269964483910531e-03
8.300000000000006040e+00 8.790656659532097850e-01 3.034255063402158982e-03
8.310000000000007603e+00 8.782575615755033871e-01 3.030542639275401063e-03
8.320000000000007390e+00 8.775416329427395690e-01 3.043406474897716006e-03
8.330000000000007176e+00 8.768648374790962707e-01 3.078791564933687063e-03
8.340000000000005187e+00 8.762206652972110987e-01 3.133315423283150516e-03
8.350000000000006750e+00 8.757358407175751536e-01 3.184738769697263716e-03
8.360000000000006537e+00 8.755243465695073946e-01 3.207188109388126734e-03
8.370000000000006324e+00 8.755226717945161496e-01 3.201626855673385397e-03
8.380000000000007887e+00 8.755557013117418741e-01 3.185382337316740569e-03
8.390000000000007674e+00 8.755322030297533198e-01 3.169591104790639522e-03
8.400000000000007461e+00 8.755592224906717513e-01 3.149483634744990740e-03
8.410000000000009024e+00 8.757633505224188264e-01 3.117636887621691010e-03
8.420000000000007034e+00 8.761496995470862137e-01 3.086498902285280798e-03
8.430000000000006821e+00 8.766581708817865470e-01 3.079692405677752001e-03
8.440000000000006608e+00 8.772274365008216890e-01 3.108353288269675822e-03
8.450000000000004619e+00 8.778464872954652165e-01 3.156370807667358697e-03
8.460000000000006182e+00 8.785141872136724706e-01 3.204462558735125376e-03
8.470000000000007745e+00 8.792455834984056473e-01 3.251778454260835852e-03
8.480000000000005755e+00 8.800860399757342023e-01 3.311854567448823099e-03
8.490000000000007319e+00 8.810418087067480863e-01 3.386402308894817439e-03
8.500000000000007105e+00 8.820732311057254416e-01 3.438936193348393362e-03
8.510000000000006892e+00 8.831262771471802830e-01 3.428543426250820272e-03
8.520000000000008455e+00 8.841981939097451892e-01 3.367663926575929605e-03
8.530000000000006466e+00 8.853116044589629530e-01 3.307535925447867980e-03
8.540000000000006253e+00 8.864923590394339081e-01 3.281174420489709441e-03
8.550000000000009592e+00 8.877672079115858095e-01 3.264388629931362727e-03
8.560000000000007603e+00 8.891763422542994233e-01 3.223572244508047125e-03
8.570000000000007390e+00 8.906921152490321347e-01 3.152981225455807248e-03
8.580000000000007176e+00 8.922384604556051757e-01 3.071956870749864826e-03
8.590000000000005187e+00 8.937777840776561789e-01 2.994750451677374772e-03
8.600000000000006750e+00 8.953814484990680889e-01 2.928327076881518613e-03
8.610000000000006537e+00 8.971511526859704544e-01 2.876928678711553923e-03
8.620000000000006324e+00 8.990676587749458770e-01 2.838182444808418688e-03
8.630000000000007887e+00 9.009635151371062634e-01 2.803292577763885542e-03
8.640000000000007674e+00 9.027151638180374027e-01 2.768489575342686967e-03
8.650000000000007461e+00 9.044096966251525815e-01 2.745524666966657739e-03
8.660000000000009024e+00 9.061702275524478045e-01 2.745548381957536345e-03
8.670000000000007034e+00 9.080391517765343812e-01 2.766748651154002977e-03
8.680000000000006821e+00 9.099346850040798129e-01 2.781580364197858580e-03
8.690000000000006608e+00 9.118002547307839656e-01 2.756359570322549062e-03
8.700000000000008171e+00 9.136633922422886522e-01 2.717294502110117679e-03
8.710000000000007958e+00 9.155751791833601771e-01 2.713504771886356311e-03
8.720000000000007745e+00 9.175548386054478422e-01 2.757381657724452314e-03
8.730000000000005755e+00 9.195448474027102526e-01 2.815182595709522350e-03
8.740000000000007319e+00 9.215192223387237425e-01 2.855077689737216262e-03
8.750000000000007105e+00 9.235392373516343456e-01 2.876368574876688160e-03
8.760000000000006892e+00 9.257173070656455893e-01 2.889657409516995738e-03
8.770000000000008455e+00 9.280505212620041577e-01 2.900175886178563318e-03
8.780000000000008242e+00 9.304107343045232570e-01 2.901508165455301495e-03
8.790000000000008029e+00 9.326840965346810952e-01 2.882059810732201608e-03
8.800000000000009592e+00 9.350008785222394536e-01 2.849750938803676577e-03
8.810000000000007603e+00 9.375687806410196723e-01 2.820572136961902680e-03
8.820000000000007390e+00 9.404442379783034545e-01 2.802512389389345479e-03
8.830000000000007176e+00 9.434438596999373816e-01 2.788654409252479781e-03
8.840000000000005187e+00 9.463737903760280901e-01 2.774591976503337255e-03
8.850000000000006750e+00 9.492252935649051482e-01 2.766821894050298675e-03
8.860000000000008313e+00 9.520457354037114017e-01 2.770988352846344427e-03
8.870000000000006324e+00 9.548743648577583398e-01 2.786910346896913620e-03
8.880000000000007887e+00 9.576933910969280817e-01 2.815384423357963906e-03
8.890000000000007674e+00 9.604930717020795372e-01 2.859993839308865374e-03
8.900000000000007461e+00 9.632542626262948771e-01 2.916126662074806659e-03
8.910000000000009024e+00 9.659470705980957028e-01 2.971846229277938858e-03
8.920000000000007034e+00 9.685463062847213811e-01 3.015743751468025809e-03
8.930000000000008598e+00 9.710204145666692099e-01 3.046800539671476894e-03
8.940000000000010161e+00 9.733456911066334927e-01 3.066356901510189966e-03
8.950000000000008171e+00 9.757082132705399147e-01 3.080519552779404160e-03
8.960000000000007958e+00 9.784040655147890897e-01 3.096551458238654391e-03
8.970000000000007745e+00 9.814898395154330046e-01 3.117112176537008110e-03
8.980000000000005755e+00 9.845539511035511504e-01 3.140156559418165287e-03
8.990000000000007319e+00 9.871647546830714104e-01 3.162399565767842497e-03
9.000000000000007105e+00 9.894216050361309689e-01 3.171420441425261243e-03
9.010000000000006892e+00 9.917333331891614590e-01 3.146220471165885307e-03
9.020000000000008455e+00 9.943405430325215066e-01 3.079480890714496408e-03
9.030000000000008242e+00 9.970493070653981826e-01 2.997731783105831490e-03
9.040000000000008029e+00 9.996290294151951583e-01 2.924866373650778645e-03
9.050000000000009592e+00 1.002045969193152919e+00 2.860408176185398783e-03
9.060000000000007603e+00 1.004429181377852753e+00 2.792427734242857156e-03
9.070000000000007390e+00 1.006844189923030042e+00 2.716047661385434346e-03
9.080000000000007176e+00 1.009210456869175543e+00 2.644255416620945077e-03
9.090000000000008740e+00 1.011430823896632969e+00 2.589840498461208011e-03
9.100000000000008527e+00 1.013505064205046047e+00 2.555692932500666127e-03
9.110000000000008313e+00 1.015513656397228681e+00 2.537310857236582586e-03
9.120000000000006324e+00 1.017528994069182513e+00 2.531720388127268496e-03
9.130000000000007887e+00 1.019594144293602511e+00 2.542043795429158211e-03
9.140000000000007674e+00 1.021744534161343143e+00 2.573528911936224725e-03
9.150000000000007461e+00 1.023939461791526062e+00 2.627728319509675409e-03
9.160000000000009024e+00 1.026081570165936263e+00 2.701543452044061731e-03
9.170000000000007034e+00 1.028089154312928466e+00 2.787113585737551694e-03
9.180000000000008598e+00 1.030005132842643834e+00 2.862561376175215121e-03
9.190000000000010161e+00 1.031890729708880849e+00 2.901954773129758556e-03
9.200000000000008171e+00 1.033784367741146015e+00 2.913969877931210130e-03
9.210000000000007958e+00 1.035700106429826350e+00 2.936284267076070403e-03
9.220000000000007745e+00 1.037637886940434351e+00 2.994044968734929472e-03
9.230000000000005755e+00 1.039532586107198897e+00 3.065100770935509297e-03
9.240000000000007319e+00 1.041304425310283444e+00 3.112722546586252879e-03
9.250000000000008882e+00 1.042960740360235894e+00 3.118075111724699471e-03
9.260000000000006892e+00 1.044601508202618989e+00 3.084481446223566372e-03
9.270000000000008455e+00 1.046323658884376284e+00 3.021556891413493262e-03
9.280000000000008242e+00 1.048165434123539574e+00 2.957213440329097172e-03
9.290000000000008029e+00 1.050144064150435375e+00 2.920176605802804210e-03
9.300000000000009592e+00 1.052143370853971360e+00 2.911702837502113620e-03
9.310000000000007603e+00 1.053905076461980617e+00 2.907678702849442621e-03
9.320000000000007390e+00 1.055241768188730944e+00 2.888824414842664900e-03
9.330000000000007176e+00 1.056344663113562232e+00 2.861134229654200157e-03
9.340000000000008740e+00 1.057508598966162561e+00 2.839379547703376090e-03
9.350000000000008527e+00 1.058809396284819959e+00 2.831425329111826594e-03
9.360000000000008313e+00 1.060058125599300016e+00 2.834172137794129659e-03
9.370000000000006324e+00 1.061087603783317013e+00 2.845414657897077197e-03
9.380000000000007887e+00 1.061996447218043205e+00 2.862301884030010474e-03
9.390000000000007674e+00 1.062950939261452454e+00 2.872179179534500425e-03
9.400000000000007461e+00 1.063998229071537072e+00 2.866053233989710770e-03
9.410000000000009024e+00 1.065025570340113914e+00 2.854743668355524868e-03
9.420000000000008811e+00 1.065924536247858434e+00 2.847856062179860391e-03
9.430000000000008598e+00 1.066727460678912331e+00 2.835651785451446735e-03
9.440000000000010161e+00 1.067510579572683804e+00 2.795584978347011307e-03
9.450000000000008171e+00 1.068297790086195187e+00 2.729204214706277762e-03
9.460000000000007958e+00 1.068998663532792381e+00 2.682698646158887101e-03
9.470000000000007745e+00 1.069532578110524934e+00 2.701424987212774215e-03
9.480000000000005755e+00 1.069917731263228866e+00 2.762409339196690659e-03
9.490000000000007319e+00 1.070215592413257921e+00 2.808081868411122992e-03
9.500000000000008882e+00 1.070487839686520060e+00 2.810313869882921818e-03
9.510000000000006892e+00 1.070762614825053527e+00 2.795393981080479626e-03
9.520000000000008455e+00 1.071054621904783399e+00 2.790452864955965482e-03
9.530000000000008242e+00 1.071266539601383849e+00 2.800901997435190603e-03
9.540000000000008029e+00 1.071247314147844687e+00 2.820400191024187170e-03
9.550000000000009592e+00 1.070973917011475374e+00 2.847443485053661148e-03
9.560000000000007603e+00 1.070628635795989325e+00 2.888204238791366139e-03
9.570000000000009166e+00 1.070396102694296747e+00 2.943671592794125120e-03
9.580000000000010729e+00 1.070276720301777784e+00 2.990606419025681161e-03
9.590000000000008740e+00 1.070145804745773033e+00 2.995533979169715238e-03
9.600000000000008527e+00 1.069921432865219346e+00 2.948043562261575424e-03
9.610000000000008313e+00 1.069632236124099967e+00 2.889853950127190853e-03
9.620000000000006324e+00 1.069308236340978047e+00 2.865850936782623343e-03
9.630000000000007887e+00 1.068949396628406268e+00 2.881745607376616676e-03
9.640000000000007674e+00 1.068540477613290074e+00 2.917261564454476201e-03
9.650000000000007461e+00 1.068064008501584006e+00 2.950791057488737212e-03
9.660000000000009024e+00 1.067532931958983466e+00 2.971303175689282358e-03
9.670000000000008811e+00 1.066979643148013190e+00 2.970899649926949434e-03
9.680000000000008598e+00 1.066367062920077435e+00 2.958434646309597224e-03
9.690000000000010161e+00 1.065640393904765393e+00 2.952142039476279931e-03
9.700000000000008171e+00 1.064764042925904208e+00 2.961815854676507105e-03
9.710000000000007958e+00 1.063804072912432064e+00 2.982326517039911307e-03
9.720000000000007745e+00 1.062860185149403502e+00 3.005541365203701076e-03
9.730000000000009308e+00 1.061972510352048094e+00 3.017564880416285372e-03
9.740000000000009095e+00 1.061165446186538963e+00 2.999038150903922482e-03
9.750000000000008882e+00 1.060437712438235147e+00 2.939167606405960944e-03
9.760000000000006892e+00 1.059787770530792983e+00 2.854293270940082804e-03
9.770000000000008455e+00 1.059186000025286623e+00 2.765183737843589663e-03
9.780000000000008242e+00 1.058565593603197685e+00 2.689464498194450021e-03
9.790000000000008029e+00 1.057796634465472119e+00 2.643545574476645257e-03
9.800000000000009592e+00 1.056782200814341266e+00 2.639379453912994722e-03
9.810000000000007603e+00 1.055468190535850503e+00 2.669317429953331228e-03
9.820000000000009166e+00 1.053831727383816252e+00 2.721533406385407902e-03
9.830000000000010729e+00 1.051950126298035304e+00 2.781673170268878989e-03
9.840000000000008740e+00 1.050021163514990308e+00 2.829635958781278812e-03
9.850000000000008527e+00 1.048184979003289330e+00 2.851497347755528513e-03
9.860000000000008313e+00 1.046424149617277699e+00 2.860185243452821602e-03
9.870000000000006324e+00 1.044683927172607385e+00 2.871120876113642147e-03
9.880000000000007887e+00 1.042898878453612399e+00 2.894779660011947975e-03
9.890000000000009450e+00 1.041021320968007480e+00 2.935457304991942115e-03
9.900000000000007461e+00 1.039015498324110665e+00 2.989983209451957391e-03
9.910000000000009024e+00 1.037002290751207312e+00 3.042096290271332354e-03
9.920000000000008811e+00 1.035133564469171708e+00 3.072559758688169027e-03
9.930000000000008598e+00 1.033393301088623373e+00 3.086807593297623276e-03
9.940000000000010161e+00 1.031599233891743683e+00 3.109448092701371218e-03
9.950000000000008171e+00 1.029603497715425364e+00 3.157635770667859172e-03
9.960000000000007958e+00 1.027499739096800369e+00 3.221983440282400260e-03
9.970000000000007745e+00 1.025459620271514716e+00 3.286649477504548049e-03
9.980000000000009308e+00 1.023515714922523578e+00 3.343836462019338790e-03
9.990000000000009095e+00 1.021510395658134174e+00 3.386064940269837512e-03
1.000000000000000888e+01 1.019323913622963707e+00 3.403002577647307181e-03
1.001000000000000689e+01 1.017051172057955588e+00 3.402843283612148537e-03
1.002000000000000846e+01 1.014841677536038489e+00 3.398867331809451737e-03
1.003000000000000824e+01 1.012811930552961259e+00 3.392959970905493668e-03
1.004000000000000803e+01 1.011003427811944411e+00 3.371664426665924724e-03
1.005000000000000959e+01 1.009425493721725076e+00 3.325486393009307283e-03
1.006000000000000938e+01 1.007859994488644828e+00 3.277826529052927946e-03
1.007000000000000917e+01 1.006021403601049746e+00 3.263811860843497323e-03
1.008000000000001073e+01 1.003804075072095570e+00 3.296850932200636169e-03
1.009000000000000874e+01 1.001381943291560050e+00 3.353972518368688888e-03
1.010000000000000853e+01 9.989418897642380335e-01 3.408008999666680729e-03
1.011000000000000831e+01 9.965385087879337078e-01 3.444604289654685635e-03
1.012000000000000632e+01 9.941822625706434602e-01 3.452544208201266222e-03
1.013000000000000789e+01 9.918656138061008321e-01 3.433646028310842653e-03
1.014000000000000945e+01 9.895691532452021155e-01 3.415839135215692317e-03
1.015000000000000746e+01 9.872826056447374654e-01 3.424688631021151515e-03
1.016000000000000902e+01 9.850698197752211227e-01 3.460780139279057144e-03
1.017000000000000881e+01 9.830277901984723066e-01 3.513966432746967045e-03
1.018000000000000860e+01 9.812079176983933282e-01 3.567516805281601561e-03
1.019000000000001016e+01 9.796186358980533138e-01 3.593259306788636285e-03
1.020000000000000817e+01 9.782360177415224678e-01 3.568996481986477700e-03
1.021000000000000973e+01 9.768902135041939161e-01 3.527010820367859709e-03
1.022000000000001130e+01 9.753432780871644781e-01 3.527717772952165039e-03
1.023000000000000931e+01 9.734940916247522003e-01 3.597192679238503908e-03
1.024000000000000909e+01 9.715207611128101606e-01 3.691928052360524039e-03
1.025000000000000888e+01 9.696163669719984890e-01 3.762907081443321068e-03
1.026000000000000689e+01 9.677536713792118661e-01 3.802116076625544367e-03
1.027000000000000846e+01 9.657828993403665407e-01 3.825039833885152465e-03
1.028000000000000824e+01 9.636266054256682478e-01 3.841406297475471673e-03
1.029000000000000803e+01 9.613904811203211054e-01 3.849117138284700954e-03
1.030000000000000959e+01 9.591975998340234177e-01 3.847135411874761518e-03
1.031000000000000938e+01 9.571022222215255226e-01 3.853491392465096133e-03
1.032000000000000917e+01 9.551139816739290245e-01 3.895657086390040373e-03
1.033000000000001073e+01 9.532579498434167187e-01 3.979386935193974899e-03
1.034000000000000874e+01 9.516040598419778229e-01 4.059742775340010809e-03
1.035000000000000853e+01 9.502295103336501070e-01 4.085794606592492613e-03
1.036000000000000831e+01 9.490513554396865503e-01 4.060248776645927066e-03
1.037000000000000988e+01 9.478789502797676514e-01 4.020810610837261510e-03
1.038000000000000966e+01 9.465771174226228490e-01 3.989082169308723856e-03
1.039000000000000945e+01 9.451978539312442251e-01 3.958731157488401715e-03
1.040000000000000746e+01 9.438253846183620732e-01 3.920343662354282277e-03
1.041000000000000902e+01 9.425232825762853706e-01 3.888565207342701245e-03
1.042000000000000881e+01 9.413151412138730523e-01 3.894071577104588761e-03
1.043000000000000860e+01 9.401947539808790388e-01 3.952900142843688777e-03
1.044000000000001016e+01 9.390684249612825107e-01 4.025838073702587769e-03
1.045000000000000817e+01 9.378366083912991202e-01 4.062755946428399552e-03
1.046000000000000973e+01 9.365327052132252916e-01 4.058927670792972751e-03
1.047000000000001130e+01 9.352882885612004982e-01 4.050636458260062529e-03
1.048000000000000931e+01 9.342205902908373716e-01 4.064197668921029974e-03
1.049000000000000909e+01 9.333084423531654572e-01 4.080157565188035317e-03
1.050000000000000888e+01 9.325122382743938898e-01 4.067899443086248935e-03
1.051000000000000689e+01 9.317750422546845490e-01 4.028078129498588109e-03
1.052000000000000846e+01 9.310180365652517276e-01 3.989287455796496247e-03
1.053000000000001002e+01 9.301967353535904870e-01 3.972931856632847848e-03
1.054000000000000803e+01 9.293576347093770451e-01 3.989034893465802888e-03
1.055000000000000959e+01 9.285764633693097680e-01 4.044918425657210645e-03
1.056000000000000938e+01 9.278348435532919325e-01 4.130622852827382958e-03
1.057000000000000917e+01 9.270337294334645151e-01 4.215458319440262488e-03
1.058000000000001073e+01 9.261050233766857653e-01 4.273701221761038761e-03
1.059000000000000874e+01 9.252119006890650033e-01 4.301485561420428233e-03
1.060000000000000853e+01 9.245934756355530526e-01 4.295571160425814758e-03
1.061000000000000831e+01 9.242856439032843818e-01 4.254801692401382653e-03
1.062000000000000988e+01 9.240911627151141561e-01 4.189798333551121405e-03
1.063000000000000966e+01 9.238395296210279994e-01 4.114831621386010573e-03
1.064000000000000945e+01 9.236042502352286299e-01 4.052542302384611397e-03
1.065000000000000746e+01 9.235165271908826190e-01 4.025328475773582750e-03
1.066000000000000902e+01 9.235993128977179056e-01 4.030721851796586520e-03
1.067000000000000881e+01 9.236754948741733307e-01 4.035904445753253633e-03
1.068000000000000860e+01 9.235938514792625398e-01 4.010640108042081570e-03
1.069000000000001016e+01 9.234420529324073312e-01 3.973585209264720100e-03
1.070000000000000995e+01 9.233723250461407517e-01 3.957804263511513487e-03
1.071000000000000973e+01 9.234535636065861475e-01 3.977572848334372767e-03
1.072000000000001130e+01 9.236366539639653261e-01 4.018032331178572787e-03
1.073000000000000931e+01 9.238551172888622709e-01 4.057911615243205324e-03
1.074000000000000909e+01 9.241317023608468517e-01 4.093252911615928927e-03
1.075000000000000888e+01 9.244943129840089702e-01 4.125881511183310604e-03
1.076000000000000689e+01 9.249632670688145986e-01 4.155290825330454005e-03
1.077000000000000846e+01 9.254785831646666905e-01 4.178407662809637338e-03
1.078000000000001002e+01 9.260089799093483842e-01 4.186470970614874360e-03
1.079000000000000803e+01 9.265875678673705096e-01 4.174903620369290434e-03
1.080000000000000959e+01 9.273045673714274129e-01 4.142683608929869504e-03
1.081000000000000938e+01 9.281618247832207347e-01 4.092495478932449068e-03
1.082000000000000917e+01 9.290685360561971029e-01 4.033154023861946873e-03
1.083000000000001073e+01 9.299131707229925103e-01 3.972510102889664947e-03
1.084000000000000874e+01 9.307345697521199890e-01 3.920319916036786589e-03
1.085000000000001030e+01 9.316146844886997735e-01 3.886235663571678978e-03
1.086000000000001187e+01 9.326159581239500396e-01 3.871655906738535272e-03
1.087000000000000988e+01 9.336896972176705889e-01 3.864619838478479050e-03
1.088000000000000966e+01 9.348032613953168868e-01 3.850144734552632050e-03
1.089000000000000945e+01 9.359457570755678191e-01 3.831756877319190350e-03
1.090000000000000746e+01 9.371497336549333701e-01 3.824668730567799650e-03
1.091000000000000902e+01 9.384312058294007608e-01 3.833964742685000773e-03
1.092000000000000881e+01 9.397584156347417172e-01 3.836111291208262487e-03
1.093000000000000860e+01 9.411087799342897631e-01 3.806279803717216997e-03
1.094000000000001016e+01 9.424541394362399016e-01 3.755813669118929742e-03
1.095000000000000995e+01 9.437498091681512102e-01 3.718968442751141752e-03
1.096000000000000973e+01 9.449946345040759477e-01 3.714652428518299982e-03
1.097000000000001130e+01 9.462751423596484912e-01 3.726035533575938145e-03
1.098000000000000931e+01 9.476665223089290047e-01 3.728907346339621100e-03
1.099000000000000909e+01 9.491526833297557753e-01 3.711373943981259495e-03
1.100000000000000888e+01 9.506414666364308985e-01 3.666548520151045876e-03
1.101000000000001044e+01 9.520775300525873286e-01 3.595017953635716232e-03
1.102000000000001023e+01 9.535477475791545032e-01 3.522920052209460844e-03
1.103000000000001002e+01 9.551585125913213403e-01 3.473775251939661100e-03
1.104000000000000803e+01 9.568296086548789825e-01 3.447827092157214682e-03
1.105000000000000959e+01 9.583553867724797781e-01 3.430278902316045812e-03
1.106000000000000938e+01 9.596428102109122449e-01 3.406304043033121093e-03
1.107000000000000917e+01 9.609850514742999117e-01 3.365642460839830125e-03
1.108000000000001073e+01 9.627118275090035260e-01 3.301742212610499390e-03
1.109000000000000874e+01 9.647621760496384313e-01 3.224294992555308721e-03
1.110000000000001030e+01 9.667113022152413748e-01 3.155261242422389371e-03
1.111000000000001187e+01 9.682749067826970091e-01 3.107858443678393305e-03
1.112000000000000988e+01 9.697057503026057512e-01 3.068074862375292332e-03
1.113000000000000966e+01 9.713555309329416909e-01 3.018812653885708658e-03
1.114000000000000945e+01 9.732849462464087109e-01 2.964110851701019442e-03
1.115000000000000746e+01 9.752557290930861100e-01 2.927191469381131613e-03
1.116000000000000902e+01 9.770720435902261469e-01 2.921197407252135170e-03
1.117000000000001059e+01 9.787441484979854112e-01 2.926888341278798943e-03
1.118000000000000860e+01 9.803335082317806704e-01 2.916174823464629060e-03
1.119000000000001016e+01 9.818704760923236963e-01 2.879981533271840088e-03
1.120000000000000995e+01 9.833547343532980101e-01 2.828017822908519049e-03
1.121000000000000973e+01 9.847994187637990615e-01 2.766546217714624476e-03
1.122000000000001130e+01 9.863221959053570798e-01 2.698749107833036624e-03
1.123000000000000931e+01 9.880701893558487825e-01 2.621444906824727840e-03
1.124000000000000909e+01 9.900249560066743948e-01 2.534720008723899930e-03
1.125000000000000888e+01 9.919841252830839951e-01 2.447660027532427233e-03
1.126000000000001044e+01 9.937739413184943915e-01 2.371542606565166939e-03
1.127000000000001023e+01 9.954366389753226407e-01 2.314128175023688616e-03
1.128000000000001002e+01 9.970808674835806018e-01 2.278723578566026545e-03
1.129000000000000803e+01 9.987617407604686415e-01 2.259836520366127234e-03
1.130000000000000959e+01 1.000466051906403475e+00 2.246708332291766190e-03
1.131000000000000938e+01 1.002168671792564636e+00 2.230673699083076007e-03
1.132000000000000917e+01 1.003812237380560468e+00 2.213397499724479873e-03
1.133000000000001073e+01 1.005329324813991621e+00 2.193317886543746150e-03
1.134000000000001052e+01 1.006734829957203425e+00 2.171631179016759571e-03
1.135000000000001030e+01 1.008162504616629596e+00 2.149501887243607853e-03
1.136000000000001187e+01 1.009726468037620561e+00 2.111096015516426058e-03
1.137000000000000988e+01 1.011343003188180711e+00 2.049096423313361611e-03
1.138000000000000966e+01 1.012845893416295384e+00 1.967079109103705720e-03
1.139000000000000945e+01 1.014158336499316526e+00 1.874983911232367328e-03
1.140000000000000746e+01 1.015350256147251828e+00 1.790885233233708695e-03
1.141000000000000902e+01 1.016492947425141624e+00 1.730146671174063707e-03
1.142000000000001059e+01 1.017622721860999002e+00 1.703767503916869732e-03
1.143000000000000860e+01 1.018734221950654772e+00 1.714667270468219233e-03
1.144000000000001016e+01 1.019835869368419967e+00 1.750667511558321983e-03
1.145000000000000995e+01 1.020942022319030196e+00 1.790071045602748857e-03
1.146000000000000973e+01 1.022068252027252377e+00 1.816127783621467474e-03
1.147000000000001130e+01 1.023243481237415820e+00 1.824151310880065598e-03
1.148000000000000931e+01 1.024491499761781332e+00 1.810090859495006727e-03
1.149000000000001087e+01 1.025831285657243575e+00 1.774496149983887478e-03
1.150000000000001243e+01 1.027217241508505241e+00 1.729292216247275841e-03
1.151000000000001044e+01 1.028600478329576795e+00 1.682532048267078740e-03
1.152000000000001023e+01 1.029902917674457408e+00 1.633796145988126178e-03
1.153000000000001002e+01 1.031027645586928498e+00 1.580323284615310067e-03
1.154000000000000803e+01 1.031966578620981734e+00 1.525194295022992480e-03
1.155000000000000959e+01 1.032853573852803963e+00 1.481723050728289302e-03
1.156000000000000938e+01 1.033841556927317606e+00 1.460096672965601134e-03
1.157000000000000917e+01 1.034926067874724742e+00 1.456223017781955141e-03
1.158000000000001073e+01 1.036024604853117426e+00 1.459163046423950488e-03
1.159000000000001052e+01 1.037030855046360500e+00 1.459269623886128107e-03
1.160000000000001030e+01 1.037856314317323170e+00 1.453816541908100994e-03
1.161000000000001187e+01 1.038411880912510910e+00 1.436729743339746615e-03
1.162000000000000988e+01 1.038799695884075724e+00 1.402685485332599499e-03
1.163000000000000966e+01 1.039216917572529875e+00 1.351369066565222569e-03
1.164000000000000945e+01 1.039757513063649164e+00 1.293175089771071359e-03
1.165000000000001101e+01 1.040220740985988712e+00 1.246497024281048799e-03
1.166000000000001080e+01 1.040362574964814879e+00 1.204274034460616188e-03
1.167000000000001059e+01 1.040260658972063323e+00 1.162757077023602714e-03
1.168000000000000860e+01 1.040251629654553644e+00 1.146179547993249944e-03
1.169000000000001016e+01 1.040527083225996741e+00 1.176987972398109298e-03
1.170000000000000995e+01 1.040883222646945550e+00 1.230992355043504126e-03
1.171000000000000973e+01 1.041040172574720035e+00 1.271607611608705423e-03
1.172000000000001130e+01 1.040994022678936259e+00 1.297164890178169414e-03
1.173000000000000931e+01 1.040988908634674637e+00 1.318936972706267032e-03
1.174000000000001087e+01 1.041190698116890134e+00 1.332146777122519528e-03
1.175000000000001243e+01 1.041544477784192901e+00 1.340448483097068152e-03
1.176000000000001044e+01 1.041919787930389640e+00 1.353151990667973139e-03
1.177000000000001023e+01 1.042260133663085453e+00 1.375885299800800807e-03
1.178000000000001002e+01 1.042536051943402819e+00 1.400307934275313738e-03
1.179000000000000803e+01 1.042707913694922661e+00 1.416848199427538351e-03
1.180000000000000959e+01 1.042729983792379356e+00 1.443312536397790315e-03
1.181000000000001116e+01 1.042533180852967867e+00 1.505923015418560683e-03
1.182000000000000917e+01 1.042199351779081073e+00 1.590161595508762403e-03
1.183000000000001073e+01 1.041919508080635159e+00 1.635281172805850506e-03
1.184000000000001052e+01 1.041848248492347695e+00 1.596472914279236776e-03
1.185000000000001030e+01 1.041870792044688132e+00 1.523609373680065177e-03
1.186000000000001187e+01 1.041784592938383769e+00 1.494414419164000283e-03
1.187000000000000988e+01 1.041513699231893630e+00 1.534172355104528778e-03
1.188000000000000966e+01 1.041080233600448102e+00 1.595902437902589795e-03
1.189000000000000945e+01 1.040527356052884933e+00 1.627978355399127422e-03
1.190000000000001101e+01 1.039877297480913398e+00 1.629099974783118328e-03
1.191000000000001080e+01 1.039169693564142571e+00 1.617216635931783240e-03
1.192000000000001059e+01 1.038483558494782466e+00 1.600369860641011072e-03
1.193000000000000860e+01 1.037926989826617685e+00 1.564308186520309328e-03
1.194000000000001016e+01 1.037598933116902211e+00 1.491546304306937566e-03
1.195000000000000995e+01 1.037387669342890284e+00 1.411680866406204819e-03
1.196000000000000973e+01 1.037136672745081700e+00 1.361450808369185769e-03
1.197000000000001130e+01 1.036750860780497829e+00 1.348266364378917104e-03
1.198000000000001108e+01 1.036211431460567267e+00 1.356916473761340166e-03
1.199000000000001087e+01 1.035523807850228462e+00 1.375149267684216362e-03
1.200000000000001243e+01 1.034699562484985735e+00 1.406657197160579706e-03
1.201000000000001044e+01 1.033744531951695356e+00 1.451036112538925177e-03
