# X-ray diffraction data of amorphous ice, measured at APS beamline 6 ID-D by  Mariedahl et al. (J. Phys. Chem. B 2018, DOI: 10.1021/acs.jpcb.8b04823)# Oxygen-Oxygen Structure factor S_OO(Q) data shown in Figure 2 of corresponding paper# S_OO(Q) and standard error obtained by averaging individual runs on different sample positions within the same batch# LDA-II (sample #1)
# Q[Å^-1] S_OO(Q) Error
4.370000000000003659e+00 9.426627117262548206e-01 6.644879258914578382e-03
4.380000000000003446e+00 9.543383904686326691e-01 6.759353109638042631e-03
4.390000000000003233e+00 9.661623797192697705e-01 6.881950826631109443e-03
4.400000000000003908e+00 9.779966115194864695e-01 7.019251661636837988e-03
4.410000000000003695e+00 9.897625599103243577e-01 7.169916556892689218e-03
4.420000000000003482e+00 1.001468433433377214e+00 7.317845568657493395e-03
4.430000000000003268e+00 1.013123289199904464e+00 7.447053752832989877e-03
4.440000000000003944e+00 1.024709079020998725e+00 7.554734170007924854e-03
4.450000000000003730e+00 1.036225093273344999e+00 7.644614383563784130e-03
4.460000000000003517e+00 1.047702134908388816e+00 7.726480437825677602e-03
4.470000000000003304e+00 1.059217699180390326e+00 7.820934215015677010e-03
4.480000000000003979e+00 1.070845128402433843e+00 7.945809378497373926e-03
4.490000000000003766e+00 1.082548385841510141e+00 8.081359327372413665e-03
4.500000000000003553e+00 1.094225393767253696e+00 8.189166591756551206e-03
4.510000000000003340e+00 1.105744059937147084e+00 8.256461532593094288e-03
4.520000000000004015e+00 1.116923919158478551e+00 8.316453280973412632e-03
4.530000000000003801e+00 1.127593412669180672e+00 8.397153712803126502e-03
4.540000000000003588e+00 1.137681492074364753e+00 8.495176092318193137e-03
4.550000000000003375e+00 1.147169149217510009e+00 8.594459642804213109e-03
4.560000000000004050e+00 1.156064033583347639e+00 8.685093718309260663e-03
4.570000000000003837e+00 1.164396390400198600e+00 8.762840253716043873e-03
4.580000000000003624e+00 1.172197632800407341e+00 8.819330109960129768e-03
4.590000000000003411e+00 1.179556067364353922e+00 8.855092041772654951e-03
4.600000000000004086e+00 1.186592854158259991e+00 8.879720552830065380e-03
4.610000000000003872e+00 1.193412051792793305e+00 8.901959640735189819e-03
4.620000000000003659e+00 1.200057104360014559e+00 8.925456256714578429e-03
4.630000000000003446e+00 1.206570017549393636e+00 8.953434495246081690e-03
4.640000000000004121e+00 1.212919177288935613e+00 8.988458337733720716e-03
4.650000000000003908e+00 1.219015953977142352e+00 9.032046542385763210e-03
4.660000000000003695e+00 1.224775016150128515e+00 9.084358424934876192e-03
4.670000000000003482e+00 1.230157593087102041e+00 9.140683827990915555e-03
4.680000000000004157e+00 1.235124813730977156e+00 9.192620652623184965e-03
4.690000000000003944e+00 1.239660219273676089e+00 9.228463092935802400e-03
4.700000000000003730e+00 1.243759955674642592e+00 9.235179454991587419e-03
4.710000000000004405e+00 1.247452998828368687e+00 9.209249004845756689e-03
4.720000000000004192e+00 1.250835544117039788e+00 9.173660568013813216e-03
4.730000000000003979e+00 1.254019927408134949e+00 9.150378210785800950e-03
4.740000000000003766e+00 1.257006632475054397e+00 9.142242166999539274e-03
4.750000000000003553e+00 1.259701541432085126e+00 9.139038925474489081e-03
4.760000000000004228e+00 1.262039179740283679e+00 9.132922502436441325e-03
4.770000000000004015e+00 1.264067927254092227e+00 9.128767219221955997e-03
4.780000000000003801e+00 1.265870636016251272e+00 9.134538722566606581e-03
4.790000000000004476e+00 1.267476339330216195e+00 9.142169687577365172e-03
4.800000000000004263e+00 1.268871124383970761e+00 9.126975740472288365e-03
4.810000000000004050e+00 1.270029048417278927e+00 9.070568398067205274e-03
4.820000000000003837e+00 1.270887529246388592e+00 8.987772170543518319e-03
4.830000000000003624e+00 1.271384126013362259e+00 8.901818706711953424e-03
4.840000000000004299e+00 1.271460953596544652e+00 8.829013145022782116e-03
4.850000000000004086e+00 1.271056180179514383e+00 8.777640525768022617e-03
4.860000000000003872e+00 1.270128578162749822e+00 8.752974241174221390e-03
4.870000000000004547e+00 1.268705388547206381e+00 8.748564882036772086e-03
4.880000000000004334e+00 1.266830924538329795e+00 8.754428645068888792e-03
4.890000000000004121e+00 1.264558282088962260e+00 8.759594221635944727e-03
4.900000000000003908e+00 1.261977505761004759e+00 8.751922106756165193e-03
4.910000000000003695e+00 1.259175173136505066e+00 8.719462733913004027e-03
4.920000000000004370e+00 1.256178886107339965e+00 8.654013435380032704e-03
4.930000000000004157e+00 1.253002919212722777e+00 8.549096231355558795e-03
4.940000000000003944e+00 1.249648113385706028e+00 8.405829064187301386e-03
4.950000000000004619e+00 1.246082753708450674e+00 8.234633924887482456e-03
4.960000000000004405e+00 1.242250378615536111e+00 8.047206987184670271e-03
4.970000000000004192e+00 1.237999434580615565e+00 7.866947617271696433e-03
4.980000000000003979e+00 1.233157583610897889e+00 7.721162740186355948e-03
4.990000000000003766e+00 1.227701923667370520e+00 7.619416836072067864e-03
5.000000000000004441e+00 1.221843452237166616e+00 7.544651612727577318e-03
5.010000000000004228e+00 1.215802262152376301e+00 7.478561305706611824e-03
5.020000000000004015e+00 1.209646817583256428e+00 7.415129718190329594e-03
5.030000000000004690e+00 1.203362078816349268e+00 7.353565460957382782e-03
5.040000000000004476e+00 1.196949324175355933e+00 7.283910207498383270e-03
5.050000000000004263e+00 1.190451646552954212e+00 7.181543288816610686e-03
5.060000000000004050e+00 1.183909248312425611e+00 7.025469913381950267e-03
5.070000000000003837e+00 1.177306797170907249e+00 6.839359920563575605e-03
5.080000000000004512e+00 1.170609412274137728e+00 6.668440200109591529e-03
5.090000000000004299e+00 1.163829094202485814e+00 6.538758718012052142e-03
5.100000000000004086e+00 1.157036363556821490e+00 6.438672874997451549e-03
5.110000000000004761e+00 1.150295275396789885e+00 6.352114545805633179e-03
5.120000000000004547e+00 1.143582437130472140e+00 6.261975634873593287e-03
5.130000000000004334e+00 1.136830589720585483e+00 6.150351821535214938e-03
5.140000000000004121e+00 1.130004848034028564e+00 6.011121015022885192e-03
5.150000000000003908e+00 1.123153350151576024e+00 5.863175285730242402e-03
5.160000000000004583e+00 1.116344064674838821e+00 5.726384316825259765e-03
5.170000000000004370e+00 1.109613969977720105e+00 5.603383036091389401e-03
5.180000000000004157e+00 1.102979454524870784e+00 5.486773839608235712e-03
5.190000000000004832e+00 1.096468037040483123e+00 5.370650568817606982e-03
5.200000000000004619e+00 1.090134064395902769e+00 5.253411954859107946e-03
5.210000000000004405e+00 1.084019567699188391e+00 5.134807498535788953e-03
5.220000000000004192e+00 1.078148607140690718e+00 5.019972531631650310e-03
5.230000000000003979e+00 1.072540660292752079e+00 4.917851550007980126e-03
5.240000000000004654e+00 1.067207764699406924e+00 4.835074705324552205e-03
5.250000000000004441e+00 1.062127238393737239e+00 4.773809667591518910e-03
5.260000000000004228e+00 1.057278622470979368e+00 4.734236754237475600e-03
5.270000000000004903e+00 1.052703157087205188e+00 4.698745829970444633e-03
5.280000000000004690e+00 1.048485623468506267e+00 4.636769604822604980e-03
5.290000000000004476e+00 1.044664776507209014e+00 4.534326288098179843e-03
5.300000000000004263e+00 1.041153768920382694e+00 4.426294589737722086e-03
5.310000000000004050e+00 1.037846552516155096e+00 4.354085551455121744e-03
5.320000000000004725e+00 1.034731528691586133e+00 4.317107186263013409e-03
5.330000000000004512e+00 1.031859867242901574e+00 4.280220845781663834e-03
5.340000000000004299e+00 1.029260001911828981e+00 4.215678307961864824e-03
5.350000000000004974e+00 1.026864779324940802e+00 4.124339085872046756e-03
5.360000000000004761e+00 1.024587572805510938e+00 4.013515598616392184e-03
5.370000000000004547e+00 1.022404043117933536e+00 3.902610868831563051e-03
5.380000000000004334e+00 1.020356580976991001e+00 3.822342952624814810e-03
5.390000000000004121e+00 1.018484284372630722e+00 3.791441690553291628e-03
5.400000000000004796e+00 1.016819289458330777e+00 3.786681483041147087e-03
5.410000000000004583e+00 1.015391786725247991e+00 3.776102239898187184e-03
5.420000000000004370e+00 1.014214948647307546e+00 3.749284962776570571e-03
5.430000000000005045e+00 1.013296774692025393e+00 3.717592128568068116e-03
5.440000000000004832e+00 1.012629059039576784e+00 3.691813843079740087e-03
5.450000000000004619e+00 1.012198083234659318e+00 3.674964058235210673e-03
5.460000000000004405e+00 1.011997041530644070e+00 3.667066499712700548e-03
5.470000000000004192e+00 1.011975640350074146e+00 3.662697135119454602e-03
5.480000000000004867e+00 1.012031067396629735e+00 3.649564351924863490e-03
5.490000000000004654e+00 1.012086162150826585e+00 3.616767051460290355e-03
5.500000000000004441e+00 1.012219645379323740e+00 3.572144548633681208e-03
5.510000000000005116e+00 1.012545381766129626e+00 3.529384512180142475e-03
5.520000000000004903e+00 1.013079779722694251e+00 3.491263631633059316e-03
5.530000000000004690e+00 1.013742887098206591e+00 3.444788188611669962e-03
5.540000000000004476e+00 1.014450915448999568e+00 3.380285641114848510e-03
5.550000000000004263e+00 1.015115316722260630e+00 3.315696176432922880e-03
5.560000000000004938e+00 1.015653665535012795e+00 3.276345975826975166e-03
5.570000000000004725e+00 1.016060349068696578e+00 3.268454695152062713e-03
5.580000000000004512e+00 1.016442893237841316e+00 3.275491474035729673e-03
5.590000000000005187e+00 1.016869842168325766e+00 3.281270901145341267e-03
5.600000000000004974e+00 1.017258091360640382e+00 3.281616254921435310e-03
5.610000000000004761e+00 1.017484047110520873e+00 3.276322246193708564e-03
5.620000000000004547e+00 1.017494746225189317e+00 3.273287777976312870e-03
5.630000000000004334e+00 1.017350160617356725e+00 3.292514741766726025e-03
5.640000000000005009e+00 1.017117163182467365e+00 3.350619625796690069e-03
5.650000000000004796e+00 1.016849598943751820e+00 3.433042498901317692e-03
5.660000000000004583e+00 1.016572933631767706e+00 3.508013242868919784e-03
5.670000000000005258e+00 1.016306759835578388e+00 3.550407567549634241e-03
5.680000000000005045e+00 1.016073993651085861e+00 3.553348783077339527e-03
5.690000000000004832e+00 1.015897316379988924e+00 3.511715418233253474e-03
5.700000000000004619e+00 1.015697317740405392e+00 3.441898430152516564e-03
5.710000000000004405e+00 1.015359709513999675e+00 3.371663264832621548e-03
5.720000000000005080e+00 1.014866444241592891e+00 3.323971287653115086e-03
5.730000000000004867e+00 1.014368400819716243e+00 3.313473807041114431e-03
5.740000000000004654e+00 1.014004579737273648e+00 3.353916268496872060e-03
5.750000000000005329e+00 1.013724953713213806e+00 3.435479984835758914e-03
5.760000000000005116e+00 1.013366798473609220e+00 3.527294609358239044e-03
5.770000000000004903e+00 1.012765044353952204e+00 3.605812615200962128e-03
5.780000000000004690e+00 1.011784711564267525e+00 3.670179947037009553e-03
5.790000000000004476e+00 1.010303140569908775e+00 3.711063052915361017e-03
5.800000000000005151e+00 1.008232655935352273e+00 3.707750933777074435e-03
5.810000000000004938e+00 1.005485265712535270e+00 3.640081231065712009e-03
5.820000000000004725e+00 1.002052303772482889e+00 3.502650058717451421e-03
5.830000000000005400e+00 9.980768231328001061e-01 3.319307578064071510e-03
5.840000000000005187e+00 9.936936014806072581e-01 3.114968801276780681e-03
5.850000000000004974e+00 9.889615152625070849e-01 2.922642547564764832e-03
5.860000000000004761e+00 9.839033112365145328e-01 2.776614535997998321e-03
5.870000000000004547e+00 9.785608801575207405e-01 2.685015101783389674e-03
5.880000000000005222e+00 9.729969186253019098e-01 2.611463140224540378e-03
5.890000000000005009e+00 9.672837696652605288e-01 2.521924179660295362e-03
5.900000000000004796e+00 9.615179851447610559e-01 2.419769604660849602e-03
5.910000000000005471e+00 9.558106251982249058e-01 2.327598485708515241e-03
5.920000000000005258e+00 9.502350951675285762e-01 2.253129693252180470e-03
5.930000000000005045e+00 9.448062729445823038e-01 2.186110690975596408e-03
5.940000000000004832e+00 9.395213487153544207e-01 2.117782748350799209e-03
5.950000000000004619e+00 9.343235353878253102e-01 2.056396879809840698e-03
5.960000000000005294e+00 9.291077627335651012e-01 2.015289883567326478e-03
5.970000000000005080e+00 9.238023754554716138e-01 1.993149599006545803e-03
5.980000000000004867e+00 9.183795121597249089e-01 1.964286699938693360e-03
5.990000000000005542e+00 9.128251400490231537e-01 1.903555410670630665e-03
6.000000000000005329e+00 9.072311163719021243e-01 1.824047645579251163e-03
6.010000000000005116e+00 9.017875558181733808e-01 1.759367780134472609e-03
6.020000000000004903e+00 8.966251171238699413e-01 1.719546769560593817e-03
6.030000000000004690e+00 8.916744609849608372e-01 1.686165910569478645e-03
6.040000000000005365e+00 8.868406946738973673e-01 1.639303393129725979e-03
6.050000000000005151e+00 8.820272233553245744e-01 1.584761301984286171e-03
6.060000000000004938e+00 8.771277814205531431e-01 1.554460428466774994e-03
6.070000000000005613e+00 8.720687071550299319e-01 1.566305349918273868e-03
6.080000000000005400e+00 8.669425486015940319e-01 1.589092428251346343e-03
6.090000000000005187e+00 8.618749752218608506e-01 1.578513345987361078e-03
6.100000000000004974e+00 8.569423432653520134e-01 1.526490730405571233e-03
6.110000000000004761e+00 8.521936374623784172e-01 1.467071846508793530e-03
6.120000000000005436e+00 8.476787232133264904e-01 1.432071788506119377e-03
6.130000000000005222e+00 8.434035672313446863e-01 1.420897895808346514e-03
6.140000000000005009e+00 8.393596053480617547e-01 1.417310387099895508e-03
6.150000000000005684e+00 8.355481215423520291e-01 1.407423591754299952e-03
6.160000000000005471e+00 8.319797551723377982e-01 1.387376124526403572e-03
6.170000000000005258e+00 8.286604994919084533e-01 1.359211570164258398e-03
6.180000000000005045e+00 8.256132885860907322e-01 1.329146173750529389e-03
6.190000000000004832e+00 8.228668267418948190e-01 1.294836408623153924e-03
6.200000000000005507e+00 8.204039826446795081e-01 1.257148514063774437e-03
6.210000000000005294e+00 8.181496785488129309e-01 1.236334979197930379e-03
6.220000000000005080e+00 8.160458443466490630e-01 1.253697203690039893e-03
6.230000000000005755e+00 8.141200288203929158e-01 1.301446365853787743e-03
6.240000000000005542e+00 8.124283362802275921e-01 1.357229766836931138e-03
6.250000000000005329e+00 8.110244041684803173e-01 1.405843743390036748e-03
6.260000000000005116e+00 8.099623823909556375e-01 1.438983742688443963e-03
6.270000000000004903e+00 8.092793948323286912e-01 1.447525245274323925e-03
6.280000000000005578e+00 8.089497316967833029e-01 1.441361178741783038e-03
6.290000000000005365e+00 8.089269802884724303e-01 1.436750342631942009e-03
6.300000000000005151e+00 8.091862987277375074e-01 1.440245640634511088e-03
6.310000000000005826e+00 8.097061951739343844e-01 1.449914362659316270e-03
6.320000000000005613e+00 8.104625184293940965e-01 1.464541380024806739e-03
6.330000000000005400e+00 8.114454975853053753e-01 1.481166597102351193e-03
6.340000000000005187e+00 8.126499502773043560e-01 1.494274498226221210e-03
6.350000000000004974e+00 8.140749119163848135e-01 1.504137453474078826e-03
6.360000000000005649e+00 8.157245700748025907e-01 1.524175539799586332e-03
6.370000000000005436e+00 8.176014283542126782e-01 1.573259352688726560e-03
6.380000000000005222e+00 8.196855310465188671e-01 1.662454229318366655e-03
6.390000000000005898e+00 8.219359791351708022e-01 1.780179719359325586e-03
6.400000000000005684e+00 8.243048213098672639e-01 1.893419887508717477e-03
6.410000000000005471e+00 8.267228740379446439e-01 1.961344742377545136e-03
6.420000000000004370e+00 8.291216231860760733e-01 1.954501093527555040e-03
6.430000000000005045e+00 8.315075309221185984e-01 1.890960948886032155e-03
6.440000000000006608e+00 8.339280775607802454e-01 1.806123896945086970e-03
6.450000000000005507e+00 8.364265201508735981e-01 1.719381055317089745e-03
6.460000000000005294e+00 8.390281950567759495e-01 1.637576648617050873e-03
6.470000000000005969e+00 8.417622743501238514e-01 1.560753733908728071e-03
6.480000000000005755e+00 8.446454222364632169e-01 1.495420870814928756e-03
6.490000000000006430e+00 8.476882626129542686e-01 1.459741380546082136e-03
6.500000000000005329e+00 8.508946570901084749e-01 1.465743568431678500e-03
6.510000000000005116e+00 8.542711064438643920e-01 1.493953963919562129e-03
6.520000000000005791e+00 8.578142912445239077e-01 1.515688829825908137e-03
6.530000000000005578e+00 8.615011318793254214e-01 1.530802343775062614e-03
6.540000000000004476e+00 8.652999206926914599e-01 1.560040096650784766e-03
6.550000000000006040e+00 8.691943685922808305e-01 1.611478398754459095e-03
6.560000000000004938e+00 8.732294884486536679e-01 1.660846586133009860e-03
6.570000000000005613e+00 8.774648287689148507e-01 1.680688485860353529e-03
6.580000000000005400e+00 8.819021286118393643e-01 1.682596456198416027e-03
6.590000000000005187e+00 8.865045088704300857e-01 1.709371306532738756e-03
6.600000000000005862e+00 8.912490897181177818e-01 1.792931233419677028e-03
6.610000000000004761e+00 8.961497230441100026e-01 1.911888293980304769e-03
6.620000000000006324e+00 9.012347808643322855e-01 2.027409853345982400e-03
6.630000000000006999e+00 9.064657259422999047e-01 2.129993173028676186e-03
6.640000000000005898e+00 9.117494035557978105e-01 2.235282452624537571e-03
6.650000000000005684e+00 9.169960872864300061e-01 2.342150143412239423e-03
6.660000000000005471e+00 9.221126690459933162e-01 2.398001200276832310e-03
6.670000000000004370e+00 9.270241888151977694e-01 2.339583583383644892e-03
6.680000000000005045e+00 9.316776030542310849e-01 2.171885486571109494e-03
6.690000000000006608e+00 9.360653194829261503e-01 1.966195510934667847e-03
6.700000000000005507e+00 9.401922455790681088e-01 1.780972863053786881e-03
6.710000000000006182e+00 9.441691172925512632e-01 1.630287976931244680e-03
6.720000000000005969e+00 9.481210713801481171e-01 1.516458201134803299e-03
6.730000000000005755e+00 9.521313446026073990e-01 1.445129254020181267e-03
6.740000000000006430e+00 9.562137212854185941e-01 1.424465364679284793e-03
6.750000000000005329e+00 9.603801147020547546e-01 1.454139831570795205e-03
6.760000000000006892e+00 9.645897024060646752e-01 1.512489664010968930e-03
6.770000000000005791e+00 9.688011863511493127e-01 1.576394504057874058e-03
6.780000000000005578e+00 9.730381586660898918e-01 1.632148152529677406e-03
6.790000000000006253e+00 9.774129005854618191e-01 1.673806832092979277e-03
6.800000000000006040e+00 9.820066336895983961e-01 1.697623922772527544e-03
6.810000000000004938e+00 9.867143122249938392e-01 1.714092698980267506e-03
6.820000000000005613e+00 9.913882044970023788e-01 1.733183991638016395e-03
6.830000000000005400e+00 9.959550668031396103e-01 1.753644625151301551e-03
6.840000000000006075e+00 1.000457222100420207e+00 1.767458107906596165e-03
6.850000000000005862e+00 1.004937989041412516e+00 1.767804409432616923e-03
6.860000000000004761e+00 1.009395551032741700e+00 1.749058342432024092e-03
6.870000000000006324e+00 1.013825882451875326e+00 1.705546192491037491e-03
6.880000000000006999e+00 1.018228435989458891e+00 1.654839418931123478e-03
6.890000000000005898e+00 1.022598651485502330e+00 1.643948649355460789e-03
6.900000000000005684e+00 1.026941923525290790e+00 1.706024096682479726e-03
6.910000000000005471e+00 1.031299466123865471e+00 1.810491449211989448e-03
6.920000000000006146e+00 1.035720217467515525e+00 1.905589199707748453e-03
6.930000000000005045e+00 1.040199515807348707e+00 1.967192875596569628e-03
6.940000000000006608e+00 1.044621824950831668e+00 2.013155999569513077e-03
6.950000000000005507e+00 1.048875789319348772e+00 2.061400555718466161e-03
6.960000000000006182e+00 1.053024112455102301e+00 2.110287071222259180e-03
6.970000000000005969e+00 1.057205157482634661e+00 2.149639265320472687e-03
6.980000000000005755e+00 1.061457614688054774e+00 2.176846648988183149e-03
6.990000000000006430e+00 1.065628167338845689e+00 2.203613366370598455e-03
7.000000000000005329e+00 1.069571793763931744e+00 2.242055029632844532e-03
7.010000000000006892e+00 1.073308986131970455e+00 2.277722411902405666e-03
7.020000000000005791e+00 1.076941368096977047e+00 2.275868707777527460e-03
7.030000000000006466e+00 1.080548846638188731e+00 2.223856416275152119e-03
7.040000000000006253e+00 1.084145796003324946e+00 2.167522116571768149e-03
7.050000000000006040e+00 1.087747338580046019e+00 2.155627487867290207e-03
7.060000000000004938e+00 1.091365284942932945e+00 2.184503732296753584e-03
7.070000000000005613e+00 1.095013434878547409e+00 2.218976790479464979e-03
7.080000000000007176e+00 1.098701043588495407e+00 2.240340276510651134e-03
7.090000000000006075e+00 1.102422566500726786e+00 2.273088307401947578e-03
7.100000000000005862e+00 1.106165085030641482e+00 2.342513260404829704e-03
7.110000000000006537e+00 1.109814286904620362e+00 2.431023615465754354e-03
7.120000000000006324e+00 1.113203328044268803e+00 2.494772290912849935e-03
7.130000000000006999e+00 1.116244554321994764e+00 2.510675656038370302e-03
7.140000000000005898e+00 1.119053415730251189e+00 2.510464356878104770e-03
7.150000000000005684e+00 1.121772695271573195e+00 2.530465332859399737e-03
7.160000000000006359e+00 1.124428505245740118e+00 2.566761564380399922e-03
7.170000000000006146e+00 1.126965804586689712e+00 2.581555205023502650e-03
7.180000000000005045e+00 1.129344043923944385e+00 2.549776001603882951e-03
7.190000000000006608e+00 1.131569003599469214e+00 2.493724212839238969e-03
7.200000000000005507e+00 1.133655970149738179e+00 2.436464519249830363e-03
7.210000000000006182e+00 1.135649021614585141e+00 2.389551459762237137e-03
7.220000000000005969e+00 1.137615210099089058e+00 2.357273098400398514e-03
7.230000000000005755e+00 1.139592187173923188e+00 2.342706000018859869e-03
7.240000000000006430e+00 1.141536774664844378e+00 2.350323033644926337e-03
7.250000000000005329e+00 1.143390796839952372e+00 2.382822863489054283e-03
7.260000000000006892e+00 1.145130784381471090e+00 2.430814995551008710e-03
7.270000000000007567e+00 1.146762478207487446e+00 2.475571173004304654e-03
7.280000000000006466e+00 1.148283601896156414e+00 2.501821462404912964e-03
7.290000000000006253e+00 1.149654232721667446e+00 2.505819147177501798e-03
7.300000000000006040e+00 1.150832587544002195e+00 2.483404268995167107e-03
7.310000000000004938e+00 1.151842583093413364e+00 2.447386395003066026e-03
7.320000000000005613e+00 1.152771397214610527e+00 2.427873736782672296e-03
7.330000000000007176e+00 1.153686749377437870e+00 2.441408645691402635e-03
7.340000000000006075e+00 1.154568072980896032e+00 2.460218037518789418e-03
7.350000000000006750e+00 1.155382622881908183e+00 2.447061024856985768e-03
7.360000000000006537e+00 1.156097103603154874e+00 2.393126175865873707e-03
7.370000000000006324e+00 1.156689463398075768e+00 2.319207326080768069e-03
7.380000000000006999e+00 1.157137454721623770e+00 2.246914227750282204e-03
7.390000000000005898e+00 1.157431641958158730e+00 2.191251622271137359e-03
7.400000000000007461e+00 1.157564154980745386e+00 2.161670085987948183e-03
7.410000000000006359e+00 1.157504242157592955e+00 2.153266129524395150e-03
7.420000000000006146e+00 1.157205288705670743e+00 2.148674911591332958e-03
7.430000000000006821e+00 1.156622506109189263e+00 2.136911038257469260e-03
7.440000000000006608e+00 1.155793579589537545e+00 2.127627784708176466e-03
7.450000000000005507e+00 1.154779141813196741e+00 2.131249398022044567e-03
7.460000000000006182e+00 1.153622000827470240e+00 2.150387088189703502e-03
7.470000000000005969e+00 1.152345787535086874e+00 2.182210641623911086e-03
7.480000000000006644e+00 1.150958939401667713e+00 2.222124261215462689e-03
7.490000000000006430e+00 1.149450128395737680e+00 2.256155239615632163e-03
7.500000000000005329e+00 1.147795440676596446e+00 2.267063433961739524e-03
7.510000000000006892e+00 1.145982000508085630e+00 2.249589528096453475e-03
7.520000000000007567e+00 1.143996716455658369e+00 2.213221759638383038e-03
7.530000000000006466e+00 1.141835822286288105e+00 2.164819943408987767e-03
7.540000000000006253e+00 1.139558634004534943e+00 2.111783727911248094e-03
7.550000000000006040e+00 1.137232070492153468e+00 2.059385363947346601e-03
7.560000000000006715e+00 1.134854653827471527e+00 2.014743780691951886e-03
7.570000000000005613e+00 1.132319363989841676e+00 1.991838265467071184e-03
7.580000000000007176e+00 1.129523737187787091e+00 2.004075046011262635e-03
7.590000000000006075e+00 1.126547878339074105e+00 2.036443650765901864e-03
7.600000000000006750e+00 1.123564450158216932e+00 2.054491618559933178e-03
7.610000000000006537e+00 1.120624439736058076e+00 2.044553379778699109e-03
7.620000000000006324e+00 1.117577192227607208e+00 2.040780423458435702e-03
7.630000000000006999e+00 1.114286050102055059e+00 2.073495393838569248e-03
7.640000000000005898e+00 1.110791301672079401e+00 2.115526972238917797e-03
7.650000000000007461e+00 1.107238678642068042e+00 2.113383092809059845e-03
7.660000000000006359e+00 1.103730445426021722e+00 2.061314766555327315e-03
7.670000000000007034e+00 1.100285833789631740e+00 2.039780748431729070e-03
7.680000000000006821e+00 1.096914539613133233e+00 2.119793824627087125e-03
7.690000000000006608e+00 1.093520271486721818e+00 2.264863605318792258e-03
7.700000000000005507e+00 1.089965380652273774e+00 2.386439416937486020e-03
7.710000000000006182e+00 1.086175231759255011e+00 2.432173274169405642e-03
7.720000000000007745e+00 1.082249655010045775e+00 2.421672044720320476e-03
7.730000000000006644e+00 1.078288534477261251e+00 2.381472062461585312e-03
7.740000000000006430e+00 1.074333932307582895e+00 2.342062461139185654e-03
7.750000000000007105e+00 1.070365477150398537e+00 2.327841458315139077e-03
7.760000000000006892e+00 1.066379952701995038e+00 2.345070453776270780e-03
7.770000000000007567e+00 1.062366190764594931e+00 2.370985341392483660e-03
7.780000000000006466e+00 1.058318238665191036e+00 2.372839739783029391e-03
7.790000000000006253e+00 1.054170007475561111e+00 2.352598753916967499e-03
7.800000000000006928e+00 1.049830857457996203e+00 2.337401399996612023e-03
7.810000000000006715e+00 1.045295121157570728e+00 2.342375982723119733e-03
7.820000000000005613e+00 1.040835243464954818e+00 2.358513938635605454e-03
7.830000000000007176e+00 1.036746243483282814e+00 2.375629718526235234e-03
7.840000000000006075e+00 1.033003651096386477e+00 2.390031167794474855e-03
7.850000000000006750e+00 1.029347928964252867e+00 2.394959679256122593e-03
7.860000000000006537e+00 1.025573662913604300e+00 2.388338012308727221e-03
7.870000000000006324e+00 1.021707033070320847e+00 2.398510904989171674e-03
7.880000000000006999e+00 1.017811924352551411e+00 2.456420394765872293e-03
7.890000000000005898e+00 1.013940613678429470e+00 2.558749802710707719e-03
7.900000000000007461e+00 1.010144567053466114e+00 2.671491634594270158e-03
7.910000000000008136e+00 1.006480650102085539e+00 2.768812822127222906e-03
7.920000000000007034e+00 1.002999741466409800e+00 2.860210694358324927e-03
7.930000000000006821e+00 9.997620781040545967e-01 2.960978987897223188e-03
7.940000000000006608e+00 9.966932412748761294e-01 3.084264431716792279e-03
7.950000000000005507e+00 9.935821618084756945e-01 3.243933412066255309e-03
7.960000000000006182e+00 9.903043552506677338e-01 3.441974457171371495e-03
7.970000000000007745e+00 9.870430439172462878e-01 3.634574335297272810e-03
7.980000000000006644e+00 9.840525075662304166e-01 3.765740230713472692e-03
7.990000000000007319e+00 9.813007872948201760e-01 3.812133777484010000e-03
8.000000000000007105e+00 9.784811730146889541e-01 3.783978094484763671e-03
8.010000000000006892e+00 9.753600828106833154e-01 3.698812239998741473e-03
8.020000000000006679e+00 9.721152836042531442e-01 3.602722149625588871e-03
8.030000000000006466e+00 9.690180866278407246e-01 3.546123026962599671e-03
8.040000000000006253e+00 9.661276066847852562e-01 3.543477033076425451e-03
8.050000000000006040e+00 9.632439795042229136e-01 3.573779787689849996e-03
8.060000000000005826e+00 9.602146894603725835e-01 3.616714720243835966e-03
8.070000000000007390e+00 9.572046687391516651e-01 3.671762398332050360e-03
8.080000000000007176e+00 9.544638921472579085e-01 3.743608798548084694e-03
8.090000000000006963e+00 9.520907560739304554e-01 3.833044720508178588e-03
8.100000000000006750e+00 9.499739000598530492e-01 3.936055066830697162e-03
8.110000000000006537e+00 9.479883815655837376e-01 4.049128066929041231e-03
8.120000000000006324e+00 9.460323790686586687e-01 4.157086742233077892e-03
8.130000000000006111e+00 9.440059491474339648e-01 4.232354890555256079e-03
8.140000000000005898e+00 9.419043457894489269e-01 4.255630963098117579e-03
8.150000000000007461e+00 9.398534622234692160e-01 4.228439943287271713e-03
8.160000000000007248e+00 9.379544723736079614e-01 4.161191083790143942e-03
8.170000000000007034e+00 9.361790531037182950e-01 4.091818511985777229e-03
8.180000000000006821e+00 9.344380853118213759e-01 4.066679305703918904e-03
8.190000000000006608e+00 9.326622037204268523e-01 4.096453840153340027e-03
